normal,uniform,poisson
-2.0706186,2.0744534,6.0
4.9399967,1.1538389,3.0
6.939062,1.2207611,3.0
-1.7650962,2.3875103,7.0
5.349884,1.9267526,6.0
6.1683173,1.348805,4.0
6.1860094,2.2250404,7.0
0.73631,1.130652,3.0
5.0677757,2.6216826,8.0
1.1483421,2.305014,7.0
4.071102,1.8027169,5.0
3.9366245,2.0328953,6.0
1.0868397,1.2695906,3.0
1.5654955,2.5800514,8.0
4.6801596,2.2272153,7.0
5.5408006,1.7750182,5.0
-6.5500784,2.4663427,7.0
2.0192623,1.5046811,4.0
2.8880575,2.868686,10.0
4.91786,1.9949361,6.0
6.738932,1.268666,3.0
-0.4768026,1.1201009,2.0
3.858737,2.479894,7.0
1.600883,1.074568,2.0
7.5748425,2.08746,6.0
1.0049051,1.1737922,3.0
-2.454802,2.8688254,10.0
-0.21298933,1.079045,2.0
5.117687,1.1865749,3.0
-2.193932,1.1114633,2.0
5.1895127,1.1455145,3.0
0.8374543,1.2857635,3.0
4.5665646,1.47456,4.0
3.182423,2.0025864,6.0
-0.1771977,2.7305875,9.0
1.7774796,2.7407808,9.0
-0.34037304,1.2768804,3.0
8.803764,2.3370287,7.0
3.7652593,2.3130279,7.0
5.796418,1.280057,3.0
-4.825896,1.7761027,5.0
4.253956,2.6302772,8.0
0.12613678,2.9446568,11.0
-0.25233746,1.4530365,4.0
-3.5737238,2.8075495,9.0
2.530929,2.774756,9.0
-2.696247,2.458836,7.0
3.6486683,2.7860785,9.0
4.771489,1.6979215,5.0
2.5466616,1.07474,2.0
-5.514518,1.4008875,4.0
6.1809525,2.823226,9.0
1.1041578,2.834391,10.0
2.6272097,2.9023595,10.0
4.147766,1.6577307,5.0
2.1901033,2.381823,7.0
4.357745,2.6516604,8.0
2.012682,1.9122005,6.0
-0.44389272,1.9742416,6.0
3.1857553,1.4604728,4.0
1.0047948,1.7244937,5.0
5.3572564,1.7519975,5.0
0.26507032,1.5438284,4.0
2.8416204,1.2368394,3.0
3.5568936,2.653212,8.0
-2.770831,1.2069209,3.0
1.6182861,1.8607259,5.0
5.495469,2.5927963,8.0
-1.935292,1.4296625,4.0
6.6107187,2.7149582,9.0
3.248443,2.02151,6.0
-2.3508744,2.6044154,8.0
2.6179576,2.971153,12.0
0.39827025,1.190888,3.0
-1.4227085,1.6633294,5.0
-2.5315132,1.4343007,4.0
-3.1545753,2.5098567,8.0
1.9022436,1.096349,2.0
-2.6843486,2.7263575,9.0
5.283509,1.0637668,2.0
1.4149595,1.5251845,4.0
2.3471322,2.6935015,8.0
2.9633982,2.2279615,7.0
2.0882125,2.3023605,7.0
4.5334682,1.9066277,6.0
-4.6285195,1.419783,4.0
2.309476,1.2360916,3.0
2.0406756,1.5122253,4.0
2.4469235,1.0345676,1.0
2.5279055,1.3212593,4.0
2.9318829,2.2293885,7.0
-3.0369601,1.4848105,4.0
3.940362,1.4665558,4.0
-3.2169228,2.4820662,7.0
1.6976855,2.0315092,6.0
-0.15848374,1.9074246,6.0
4.837875,1.9165616,6.0
0.017737627,1.3874478,4.0
-1.7369888,2.507172,8.0
4.3263717,1.857131,5.0
1.5026267,1.2146885,3.0
-2.4733176,2.1578863,6.0
5.5730553,2.2074203,6.0
1.2319356,1.7594889,5.0
1.3368347,1.934861,6.0
-0.48122025,1.5918273,5.0
3.362067,1.1516057,3.0
7.0366044,1.2496368,3.0
0.28178692,1.3779774,4.0
6.616944,1.9544983,6.0
5.653359,1.9335874,6.0
8.382832,2.3732204,7.0
5.3178267,2.598034,8.0
2.3581717,2.4503202,7.0
-0.74068785,1.3396537,4.0
5.577138,2.564664,8.0
2.964366,1.1587158,3.0
-0.30648708,1.3164139,4.0
2.2813678,1.6656601,5.0
2.0900986,2.8402858,10.0
-3.2201233,2.3079586,7.0
3.4880729,1.474699,4.0
2.6100273,1.920887,6.0
0.056365132,1.6437575,5.0
2.8618894,2.2579765,7.0
3.0210314,1.6800879,5.0
-1.5751433,2.1061153,6.0
-1.2253623,1.7814056,5.0
3.347005,2.2582612,7.0
6.485626,2.1022725,6.0
-0.30551457,2.7534218,9.0
5.2076926,2.884859,10.0
-1.0891201,1.1490487,3.0
6.489156,2.278606,7.0
2.6765985,2.915193,11.0
5.4823513,2.8385396,10.0
4.2682385,1.082754,2.0
2.5529814,2.375575,7.0
0.41795492,2.789857,9.0
2.3895104,2.6094942,8.0
4.6728587,2.1008763,6.0
-0.38747025,1.6963718,5.0
5.254369,2.1718347,6.0
-1.1158681,1.9170754,6.0
2.4175963,2.253872,7.0
6.5172853,1.3720524,4.0
-0.6892829,2.9132104,10.0
5.585224,2.1799603,6.0
0.33435178,2.9514952,11.0
-1.4691992,1.1737955,3.0
2.00094,2.58462,8.0
3.2758765,2.1780167,6.0
0.2941053,2.2311106,7.0
2.83069,1.3837502,4.0
2.5280397,1.5228586,4.0
7.4032297,2.8665128,10.0
4.706883,1.6314702,5.0
4.0086217,1.6619803,5.0
0.38408303,2.4527059,7.0
3.5784886,2.780169,9.0
6.0217857,1.3594633,4.0
2.570336,1.847001,5.0
0.8501997,2.870472,10.0
3.0769243,2.4645548,7.0
0.22697222,1.4373326,4.0
-4.5643625,2.62741,8.0
4.4965744,1.3767613,4.0
2.3378654,1.3723285,4.0
3.3496623,1.5178595,4.0
-1.5616179,1.0221123,1.0
5.682465,2.1459541,6.0
-0.5352936,1.6618223,5.0
4.9561453,1.0550187,2.0
-3.1735039,2.6066375,8.0
6.0561857,2.7199078,9.0
-1.2750945,2.335469,7.0
5.6517634,2.517601,8.0
0.7619699,1.4230533,4.0
4.0551143,1.3133779,4.0
0.049978256,2.1555738,6.0
-2.419076,1.3333061,4.0
-1.1791506,1.5109706,4.0
-3.5943084,2.818655,9.0
3.5355072,2.7749295,9.0
1.9271059,1.2508011,3.0
-1.5067501,2.9971433,14.0
6.6234202,1.696924,5.0
-1.0588648,2.5197759,8.0
7.412836,2.807252,9.0
6.683345,2.6811614,8.0
5.512863,2.9438388,11.0
6.190566,2.2626019,7.0
4.799715,1.5888202,5.0
-1.7906313,2.054738,6.0
-0.3323455,1.3168181,4.0
4.871573,1.8222923,5.0
6.3884015,1.9716301,6.0
1.3036265,2.692092,8.0
5.970478,2.0115585,6.0
4.7359843,2.329118,7.0
5.5186133,1.0307046,1.0
3.1124783,1.9489188,6.0
5.093093,2.9752681,12.0
8.199696,2.9920702,13.0
-0.93085814,2.304369,7.0
2.1963491,2.907463,10.0
2.9963083,2.0441155,6.0
2.8426604,1.7060378,5.0
3.9578285,2.1016238,6.0
1.0297241,1.5051782,4.0
2.430006,1.0924017,2.0
-1.0911014,1.9363289,6.0
1.6415839,2.039988,6.0
-1.4988444,2.7844822,9.0
1.4331243,2.3809485,7.0
-2.193512,1.3180361,4.0
-3.3836198,2.5013075,8.0
3.4132564,1.2011086,3.0
0.8336679,1.2922045,3.0
2.6075788,2.4077458,7.0
2.9172516,2.6930366,8.0
-0.017297983,2.9285488,11.0
-0.25129628,2.639573,8.0
4.5483723,1.0250907,1.0
3.618294,2.002484,6.0
3.3402243,1.0960897,2.0
-2.9156456,2.7384565,9.0
5.5291367,2.621646,8.0
6.3326654,2.331531,7.0
4.0306273,1.897944,6.0
2.0358145,2.426519,7.0
-1.3857925,2.1146696,6.0
2.7125907,2.0993168,6.0
-0.4872291,2.5109756,8.0
-0.41266298,1.2206702,3.0
5.531971,1.6231871,5.0
-0.050649643,1.6003919,5.0
4.6595855,2.7585173,9.0
6.0122375,1.7982662,5.0
3.1748908,1.5439184,4.0
-1.7267063,2.4058423,7.0
2.2580528,1.4577827,4.0
4.37289,2.9900284,13.0
3.0994794,1.4045495,4.0
4.453829,2.4948807,8.0
1.5092225,1.3883734,4.0
0.020738363,2.472184,7.0
2.026322,1.931848,6.0
3.29943,1.8044074,5.0
3.5282106,1.8193768,5.0
1.0962844,1.3453212,4.0
-1.6599371,2.772122,9.0
1.157628,1.8840392,5.0
8.844189,2.532561,8.0
5.0290956,1.7874675,5.0
-0.41059422,1.3015223,3.0
3.4150207,2.3441076,7.0
-5.0996017,2.279161,7.0
3.0377984,1.968883,6.0
-3.012885,2.9636898,12.0
0.9972675,1.7841256,5.0
4.5541325,1.6077597,5.0
8.630083,1.4160756,4.0
-0.08997059,2.572245,8.0
-4.130912,1.8892233,5.0
0.5767616,1.0007629,0.0
-0.8972986,1.0125316,1.0
-1.6009603,1.0156221,1.0
-0.46572876,2.3820524,7.0
2.1537042,2.256967,7.0
-1.95853,2.8236685,9.0
6.6591,2.8017476,9.0
4.5356584,1.5176587,4.0
5.3844514,2.057722,6.0
-1.1787338,1.9335041,6.0
-1.440772,2.8800602,10.0
3.955164,1.8088241,5.0
8.782548,1.654187,5.0
2.1060343,1.480545,4.0
-0.86748743,2.1783772,6.0
4.9137535,1.6693776,5.0
-3.224389,1.6131784,5.0
8.348771,1.080395,2.0
8.076088,2.2921033,7.0
0.07146597,2.6629744,8.0
7.2053127,1.5591159,4.0
1.2915457,1.8225801,5.0
4.251164,2.7632833,9.0
2.1273992,1.0448427,2.0
3.8273938,1.8495576,5.0
0.46548355,2.0290942,6.0
4.1830106,1.386998,4.0
3.3197052,1.2840031,3.0
0.8116516,1.1218319,2.0
2.6907792,2.9621623,12.0
3.560958,2.9826055,13.0
3.9256124,2.2534518,7.0
7.2419453,2.6482613,8.0
-1.4233191,2.6687233,8.0
-0.26160288,1.0673246,2.0
-1.2385957,1.7758156,5.0
1.6162083,1.4374813,4.0
4.021509,1.1491312,3.0
2.2327867,1.869662,5.0
-0.31757736,2.2119756,6.0
-0.6535821,1.0193523,1.0
1.712636,1.0375745,2.0
7.2256427,1.1201848,2.0
1.0830834,2.780158,9.0
3.2586324,1.8509659,5.0
2.6265085,2.9817157,12.0
5.0625515,1.057135,2.0
-3.603146,1.2929959,3.0
2.0929568,2.2812438,7.0
-3.4713764,1.9090472,6.0
-3.2468486,2.0843892,6.0
0.59626865,1.0000566,0.0
2.0035725,2.0116313,6.0
1.4735501,1.3674699,4.0
-1.5288494,2.5192604,8.0
3.6929238,1.2233421,3.0
4.058711,2.990385,13.0
2.304915,2.1275856,6.0
4.054321,2.8676453,10.0
2.2374825,1.4732537,4.0
2.7406764,1.6779535,5.0
3.155408,2.2342124,7.0
1.504484,2.0640135,6.0
0.81966233,1.7325292,5.0
8.44583,1.6209512,5.0
1.9467819,2.6946163,9.0
-1.5124571,2.1137438,6.0
4.5682473,2.5956461,8.0
-2.0154066,2.2722273,7.0
6.8898544,1.9909627,6.0
2.8334494,2.5752983,8.0
2.6510873,1.9511954,6.0
0.08145952,2.9945283,14.0
1.9845018,1.6044862,5.0
0.036225557,1.3197477,4.0
-0.22491074,1.8947227,6.0
3.8749728,2.1852531,6.0
8.519663,1.738879,5.0
2.7539444,1.0051335,1.0
5.686226,2.5595393,8.0
-0.58224964,2.459803,7.0
2.5733461,1.430399,4.0
1.3087566,1.7031789,5.0
-2.330471,2.5530014,8.0
-2.8235378,1.8310251,5.0
3.51261,2.2321954,7.0
4.186865,1.1158403,2.0
6.049101,2.6857576,8.0
5.53185,1.8222487,5.0
-2.506415,1.6603537,5.0
3.5385435,2.819205,9.0
1.6880952,2.681467,8.0
2.278709,2.4514174,7.0
1.9614666,1.5891598,5.0
6.678117,1.9722306,6.0
2.4887338,1.5544829,4.0
5.1259093,1.0238129,1.0
1.150502,1.783082,5.0
1.5839819,2.9278288,11.0
-0.10769558,1.3430088,4.0
-1.8036356,2.6708734,8.0
-1.4159946,1.7529718,5.0
3.3985915,2.1837935,6.0
2.3791518,2.8852203,10.0
-0.47293162,1.5726058,5.0
6.574359,1.1239848,3.0
1.9284692,1.1110733,2.0
3.9686823,1.3258574,4.0
5.5690756,2.8010921,9.0
-0.276999,1.7027187,5.0
2.1441891,1.8968843,6.0
3.7193727,2.0407853,6.0
1.6874886,1.7225873,5.0
0.4204347,1.4310712,4.0
1.6804006,1.1401714,3.0
1.2287552,2.6670232,8.0
2.6614869,2.8957152,10.0
5.3462267,1.414315,4.0
7.3358097,2.53691,8.0
1.1334269,1.9257424,6.0
-2.815691,1.403254,4.0
-1.0309954,2.2108946,6.0
3.5731833,1.0927522,2.0
2.6090443,2.925733,11.0
-2.636747,2.5550165,8.0
3.0464547,2.571438,8.0
5.019352,2.300518,7.0
0.8703332,1.6348407,5.0
-1.7803178,2.8993273,10.0
0.12533474,2.814491,9.0
6.965209,2.7200289,9.0
-2.3289266,2.2068686,6.0
0.1890204,2.4805875,7.0
4.041461,2.0264668,6.0
4.86571,1.3977844,4.0
-0.19588518,1.8514526,5.0
-1.3792465,1.2804403,3.0
1.4197087,1.2733167,3.0
-1.1601243,2.5639856,8.0
-0.39863515,2.9344025,11.0
0.27843344,1.780025,5.0
-1.825983,2.0114188,6.0
7.170787,1.0443991,2.0
-2.5662036,2.9960115,14.0
3.8396754,2.5808268,8.0
3.0073926,1.885185,5.0
1.8055869,2.8245664,9.0
3.2114434,2.3748372,7.0
1.3961468,1.0216202,1.0
-1.0881028,1.0988876,2.0
2.8554802,2.203856,6.0
1.8834016,2.1244483,6.0
3.9535897,1.7290064,5.0
1.6686625,1.550204,4.0
-0.9042635,1.9768608,6.0
11.937832,1.9106419,6.0
3.9318051,1.0390443,2.0
1.3478758,1.9129806,6.0
3.4656856,2.079638,6.0
2.9019527,2.5766294,8.0
6.6646533,2.2274742,7.0
-0.19121003,2.8567147,10.0
0.5687239,1.1382931,3.0
1.8420529,1.0636902,2.0
-1.099942,1.4860375,4.0
3.1997232,1.5902565,5.0
2.1723075,2.357407,7.0
7.8634768,2.374795,7.0
1.3000093,1.5823872,5.0
2.4580512,1.917228,6.0
0.70795083,2.185809,6.0
2.610632,2.2686973,7.0
-5.0594473,1.1410954,3.0
1.8102157,2.9906623,13.0
0.7712382,1.1971896,3.0
5.766993,1.3719947,4.0
6.8118057,2.4832518,7.0
2.271719,2.9543614,11.0
5.6218114,1.6230624,5.0
-1.4449084,2.3966577,7.0
3.3179395,1.9621572,6.0
3.1471233,2.6584716,8.0
0.6833782,2.9755647,12.0
0.23652697,1.1505275,3.0
5.777193,1.7326115,5.0
3.5300632,1.6367785,5.0
3.0437055,2.197605,6.0
0.61195445,1.0282829,1.0
1.9218657,2.891293,10.0
3.8032246,1.5332212,4.0
2.9546256,1.777852,5.0
0.52109885,1.6703767,5.0
4.39832,2.9257348,11.0
1.1383634,1.1651244,3.0
1.332032,2.268071,7.0
4.342746,1.4774386,4.0
-1.7330203,1.4093914,4.0
5.99629,2.4106493,7.0
2.2558818,2.6402988,8.0
6.4947376,2.6676493,8.0
2.5023327,2.880302,10.0
-1.3731117,1.1079645,2.0
5.470189,2.9213672,11.0
7.933986,2.5645819,8.0
8.492931,2.840846,10.0
2.569093,2.153633,6.0
4.8830395,2.5422676,8.0
2.6564622,1.8030127,5.0
-0.45861697,1.816093,5.0
-0.8490882,2.987722,13.0
5.0665765,2.8398592,10.0
3.1972032,1.1402,3.0
0.3643663,1.4082448,4.0
3.989408,2.6531258,8.0
1.757004,1.1484234,3.0
6.1302977,1.5601325,4.0
3.5926166,1.2846748,3.0
2.490709,2.6166139,8.0
4.354591,2.9185586,11.0
-0.4310851,1.3582462,4.0
-1.729064,1.0370563,2.0
-0.6499932,2.5390933,8.0
4.423667,1.3009219,3.0
3.6652718,2.8941097,10.0
1.3581821,1.8490891,5.0
-0.94844675,1.1825907,3.0
4.1926284,2.6323116,8.0
3.1106477,2.6995783,9.0
2.2272844,1.9103171,6.0
10.368666,1.6414542,5.0
6.053932,1.2615962,3.0
-3.364602,1.6299182,5.0
3.1652312,2.51354,8.0
2.8637176,1.0852727,2.0
-0.93590665,2.152985,6.0
7.5089264,2.7453964,9.0
2.8730643,2.77332,9.0
4.388153,2.201015,6.0
2.4436936,2.7041447,9.0
1.0397086,1.6108427,5.0
6.965907,1.9030806,6.0
0.5824735,2.521887,8.0
1.0773813,2.216656,7.0
0.07527447,2.7006788,9.0
5.4729266,2.9883008,13.0
5.3762484,2.830408,9.0
7.013857,2.4563186,7.0
2.5022225,2.5969157,8.0
1.3373623,1.1933014,3.0
-3.5119028,2.8232062,9.0
0.96588767,1.7407967,5.0
-2.253787,1.6676216,5.0
2.916513,2.3391266,7.0
0.9257214,1.2250305,3.0
5.8103113,1.9921093,6.0
1.2719647,2.9133558,10.0
1.4817432,2.7900178,9.0
0.48586273,2.539485,8.0
7.0880175,1.1914642,3.0
5.0832653,1.6690748,5.0
2.7184758,2.5859828,8.0
5.254344,1.6239793,5.0
-0.49603844,2.673936,8.0
3.2229588,2.849004,10.0
4.2261987,2.758957,9.0
4.1060386,2.2763984,7.0
3.4271631,1.7004868,5.0
-3.727045,1.4219801,4.0
3.0184627,2.77006,9.0
2.204894,1.0209911,1.0
3.390704,2.7448328,9.0
1.854227,2.804762,9.0
6.0228777,1.0054454,1.0
1.5039039,2.2809782,7.0
3.5917265,1.9326518,6.0
5.1268077,2.8608088,10.0
4.5811195,2.268243,7.0
5.245142,2.1253781,6.0
-0.6085639,2.070637,6.0
2.2897964,2.1920297,6.0
2.9489284,1.2040973,3.0
-1.5402694,2.7775517,9.0
2.8151042,2.7028928,9.0
5.0813456,2.4109988,7.0
1.796101,1.5977972,5.0
3.4678614,1.0729666,2.0
2.0520597,2.632176,8.0
0.27868366,1.0811425,2.0
-0.29350352,2.4785013,7.0
3.3787894,1.0536785,2.0
1.9556971,1.343478,4.0
-0.8019078,1.0123924,1.0
0.67805004,2.971056,12.0
3.5908282,1.8870337,5.0
1.543469,2.7674546,9.0
-2.8050828,2.599809,8.0
3.6227381,2.8309078,9.0
0.29135597,1.2960877,3.0
7.4968967,1.8211961,5.0
2.163572,2.8926735,10.0
3.8666153,2.600109,8.0
-0.043186665,1.6892453,5.0
5.661565,1.1638433,3.0
6.0375204,2.0815477,6.0
-2.3502064,2.3219175,7.0
2.852703,1.1766165,3.0
1.5471098,2.6045458,8.0
4.289304,1.0908052,2.0
-1.3735516,2.7514896,9.0
1.5335908,2.660594,8.0
0.827243,2.600265,8.0
0.43051648,2.9641266,12.0
0.3648156,2.0001676,6.0
0.34310544,1.1881466,3.0
4.839734,2.2809215,7.0
7.5118184,1.730468,5.0
1.8471963,1.5508609,4.0
4.9139357,2.7523348,9.0
3.0864081,1.4393834,4.0
-1.3770714,1.4379971,4.0
2.969953,2.5820198,8.0
2.6678336,2.7305422,9.0
-1.266839,2.923802,11.0
1.3926324,1.0434961,2.0
-2.9564943,2.5377052,8.0
6.3156185,1.1469254,3.0
4.109952,2.8697891,10.0
-2.5112238,1.8447355,5.0
5.29235,2.881249,10.0
1.3571632,2.946587,11.0
0.21079803,1.2099376,3.0
2.1182728,1.1433158,3.0
0.35502732,1.9700106,6.0
4.581414,2.4689612,7.0
7.193777,1.8981882,6.0
5.52709,2.8254778,9.0
3.784158,1.9887278,6.0
2.5663707,2.307923,7.0
1.8810354,1.2865373,3.0
-1.4997396,2.5483825,8.0
-2.4535904,1.8789585,5.0
1.1790965,1.746114,5.0
6.258778,2.09159,6.0
3.8618884,2.2193584,7.0
0.52252436,1.2021179,3.0
6.075721,2.9509869,11.0
4.9772778,1.3884568,4.0
2.975126,1.4556186,4.0
1.0072998,2.8736107,10.0
-2.7985606,2.120069,6.0
-2.14914,2.0694938,6.0
0.24219489,2.711947,9.0
-2.7903981,1.7055544,5.0
-3.7095013,1.7629468,5.0
1.3579197,2.2053857,6.0
3.604384,1.7638507,5.0
1.752346,2.6955981,9.0
5.366215,1.3074635,4.0
-0.8590863,1.746076,5.0
2.042036,2.233686,7.0
4.1725316,1.9993348,6.0
2.2409678,2.217642,7.0
6.506364,2.9990354,16.0
0.07456112,1.8472471,5.0
8.421202,2.523807,8.0
2.0161967,2.8108225,9.0
-0.07515788,2.322379,7.0
4.260435,1.1083292,2.0
-1.6365337,1.0796065,2.0
-1.4175935,2.9615188,12.0
-0.46899796,1.4703256,4.0
0.6971829,2.0787559,6.0
-3.7214947,1.0290674,1.0
5.1191587,1.879497,5.0
-1.3764577,2.0284982,6.0
1.5214092,1.9513779,6.0
7.3595543,1.3680537,4.0
1.595085,1.1495682,3.0
10.165237,1.3765731,4.0
4.4087706,1.1035408,2.0
3.2139142,2.1788397,6.0
-3.7321272,2.220603,7.0
-0.7170849,1.6157682,5.0
3.0739892,2.318519,7.0
4.362944,1.391585,4.0
3.1842785,2.5312638,8.0
-1.2325332,1.8986784,6.0
-2.2291508,2.862421,10.0
0.74207306,2.7919028,9.0
7.6801157,1.4599564,4.0
-0.42614412,1.598952,5.0
2.792193,2.1040626,6.0
1.200784,2.2120216,6.0
3.880263,2.286499,7.0
3.3210912,2.7583137,9.0
-0.030061722,2.3653073,7.0
-0.9973707,1.8430417,5.0
2.1986597,1.3530122,4.0
5.79226,1.248428,3.0
0.17505169,1.6893792,5.0
6.325223,1.6057842,5.0
0.83830786,2.611525,8.0
7.434506,1.0851098,2.0
5.817566,2.2146397,7.0
7.7602353,1.5177346,4.0
-0.7087245,2.745802,9.0
2.859034,1.3323765,4.0
0.3465805,2.8413372,10.0
0.8134062,1.9935802,6.0
8.838691,1.0548873,2.0
0.34111202,2.0338445,6.0
0.75025296,1.8788242,5.0
0.4045359,2.0168405,6.0
3.0507388,1.28587,3.0
2.3200696,2.608969,8.0
2.0558052,2.3607411,7.0
1.3674858,2.1200924,6.0
0.28667808,1.6033643,5.0
0.8993037,1.1516291,3.0
2.8295238,1.7156723,5.0
6.950181,2.111287,6.0
-0.80517626,1.8832126,5.0
0.34627032,2.0685542,6.0
-2.3232465,2.4807677,7.0
3.3146098,2.4836645,7.0
-1.7874486,2.5179043,8.0
3.592486,2.4950967,8.0
-3.2580986,1.7458365,5.0
3.0368187,1.4467573,4.0
6.0663013,1.9212146,6.0
4.733532,2.925846,11.0
3.2084424,2.0154052,6.0
1.6069248,2.5159912,8.0
4.2715797,2.9195626,11.0
2.5290515,2.497589,8.0
5.798909,1.176249,3.0
-3.0709,2.5983782,8.0
2.6329465,1.2175868,3.0
1.9027519,2.3621116,7.0
-1.7250991,2.257889,7.0
2.821578,1.5118033,4.0
4.7440357,2.1254401,6.0
3.4424007,1.5863452,5.0
1.937073,2.6735587,8.0
2.516667,2.8754067,10.0
6.487534,2.7353034,9.0
1.8998297,1.0173576,1.0
4.125147,1.6291405,5.0
1.1607214,1.3085566,4.0
3.535197,1.7346194,5.0
2.6909332,1.5496869,4.0
1.7179108,1.3875688,4.0
6.3141747,1.8759191,5.0
-1.152163,2.043541,6.0
2.395666,2.232519,7.0
8.633209,1.0762041,2.0
5.451504,2.716119,9.0
-1.824667,2.4641035,7.0
-0.7419534,2.6542087,8.0
0.3279513,2.7246742,9.0
3.4612653,2.791497,9.0
2.556625,1.528613,4.0
6.686154,1.0416455,2.0
2.2981074,2.2206845,7.0
9.146072,1.6964581,5.0
3.8197176,1.7347528,5.0
6.752136,2.511963,8.0
4.5787168,2.8712988,10.0
-5.277404,1.4619155,4.0
-1.9183226,1.3549104,4.0
2.6921978,2.9140902,10.0
2.2438684,2.2571852,7.0
2.321573,1.2933282,3.0
2.248627,2.0072224,6.0
5.406605,2.6976495,9.0
-3.0932727,2.0673342,6.0
4.487806,1.1798307,3.0
4.515761,1.1758375,3.0
1.959692,2.2466958,7.0
4.219515,1.6017444,5.0
4.6801558,1.3119586,4.0
4.8673315,1.8678999,5.0
5.079852,1.1158013,2.0
1.3735094,2.6295757,8.0
2.7715492,1.2454666,3.0
-1.4233434,2.5947497,8.0
-2.3404655,2.605983,8.0
0.59906626,2.2902737,7.0
2.5489726,1.7487407,5.0
1.7061075,1.864843,5.0
0.2552688,2.1179738,6.0
2.6655884,1.7251601,5.0
4.213471,1.2713037,3.0
-1.3928695,2.375891,7.0
3.5876281,2.7203379,9.0
1.3815501,1.1269948,3.0
2.8801665,1.9709152,6.0
3.4202247,1.0937166,2.0
3.0412626,2.3699303,7.0
3.0944834,2.895004,10.0
2.0782251,1.2367651,3.0
1.5749596,2.4053316,7.0
0.16487145,2.222199,7.0
1.1909875,1.5828785,5.0
0.2508881,1.6462603,5.0
2.289961,2.5337305,8.0
4.1712236,2.4688315,7.0
-1.4032798,2.3272407,7.0
1.2554557,1.2929056,3.0
1.0729213,2.4019055,7.0
0.4371544,1.1402452,3.0
-2.723597,2.44408,7.0
3.8632865,1.4227786,4.0
-0.779413,1.1335772,3.0
-2.996441,2.3104215,7.0
5.7338214,1.8806577,5.0
0.25981092,1.3170978,4.0
2.3187797,1.3781477,4.0
8.075386,1.1415832,3.0
4.5118203,1.2103786,3.0
-1.4554892,1.3583847,4.0
3.7423742,2.647369,8.0
4.521659,2.2062163,6.0
1.6923112,2.8581343,10.0
0.23093867,2.21772,7.0
1.1553149,1.851232,5.0
5.3754587,2.5239348,8.0
1.3962631,2.2436132,7.0
1.746707,1.1005932,2.0
10.010601,1.2205751,3.0
4.333927,1.7506905,5.0
8.283712,2.5300794,8.0
-4.0665116,2.9888449,13.0
8.050301,2.8039086,9.0
4.2582707,2.9578247,11.0
2.0537558,1.666121,5.0
3.547025,1.8162053,5.0
2.8055375,1.7259606,5.0
0.67376006,2.4384656,7.0
-1.0554514,1.4078678,4.0
2.7571127,1.5149245,4.0
3.0965066,1.3954408,4.0
-1.7302754,1.9787676,6.0
5.2333174,1.0091752,1.0
-3.3523889,1.8709972,5.0
2.5324574,2.8495224,10.0
-2.6004434,2.0314965,6.0
0.73634565,1.2672797,3.0
-0.28354597,1.1254805,3.0
-0.98829055,1.4225435,4.0
7.5807123,1.2294561,3.0
6.308976,1.6114216,5.0
-2.6243806,2.259407,7.0
-0.7783649,2.9264274,11.0
0.9947113,2.6762605,8.0
-1.654377,1.9219366,6.0
-1.5488365,2.8997898,10.0
2.1386817,2.5303202,8.0
3.9871383,2.4519482,7.0
3.2797537,1.7673168,5.0
0.68319345,1.7842224,5.0
3.528345,2.5269494,8.0
2.567631,2.7709427,9.0
0.083905935,2.7467394,9.0
4.2258873,1.7215726,5.0
3.4451947,2.1732001,6.0
0.9098983,1.229854,3.0
5.7696714,2.625565,8.0
-1.8525171,1.9862685,6.0
1.7328581,1.7924087,5.0
4.8517103,2.5826259,8.0
4.8877163,2.9513054,11.0
-2.0697212,2.0836804,6.0
5.524026,2.3258772,7.0
2.3948913,2.4805245,7.0
-0.97224236,2.8375568,10.0
1.9706366,1.8240948,5.0
3.7404482,2.5211062,8.0
1.205343,1.6144757,5.0
5.318579,2.6034067,8.0
-0.92102027,1.6427827,5.0
4.592944,2.9442456,11.0
3.1130168,1.6972386,5.0
0.9280299,1.955805,6.0
2.9798012,2.1036625,6.0
-1.9186094,1.004264,0.0
-3.3880653,1.7229302,5.0
2.5630188,2.402407,7.0
2.8116457,2.524055,8.0
-0.50527287,2.1763384,6.0
0.36017323,1.9413894,6.0
1.969517,2.5823832,8.0
3.6271284,1.6580334,5.0
2.910958,1.6119609,5.0
7.6798773,1.9848862,6.0
0.43255568,2.2026992,6.0
6.8929205,2.3758664,7.0
-2.302854,1.3232651,4.0
0.057253838,2.584674,8.0
1.2762388,1.2673633,3.0
2.9897623,1.2770555,3.0
-2.990581,1.1290709,3.0
-0.3574257,1.3148863,4.0
2.363721,2.2871432,7.0
2.712452,1.1744661,3.0
-5.7070246,2.5501485,8.0
1.7501643,1.8012782,5.0
6.5972195,2.1572523,6.0
2.7698562,1.3870517,4.0
0.782058,1.8412004,5.0
3.358422,2.8323083,10.0
-0.58197236,1.3905032,4.0
2.2848918,1.7786725,5.0
4.999987,1.3470627,4.0
1.6097996,2.8100672,9.0
1.3064855,1.393431,4.0
-1.7054482,1.4805071,4.0
4.259139,1.3706255,4.0
4.31082,1.9785502,6.0
0.28200245,1.4728849,4.0
5.2498884,2.2345595,7.0
3.160955,1.7399707,5.0
1.4320576,1.8667706,5.0
